RB_ID,KO_Name,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
12606,Roth,,,,,,,SPD,
12608,Schäuble,,,,Dr.,,,CDU/CSU,
12622,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
12628,Kolb,,,,,,,CDU/CSU,
12629,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
12630,Kolb,,,,,,,CDU/CSU,
12635,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
12639,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12641,Kuhlwein,,,,,,,SPD,
12646,Lutz,,,,,,,FDP,
12649,Lutz,,,,,,,SPD,
12654,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
12655,George,,,,Dr.,,,CDU/CSU,
12657,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12660,Fuchs,weiblich,,,,,,SPD,Köln
12661,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12663,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12667,Feilcke,,,,,,,CDU/CSU,
12668,Feilcke,,,,,,,CDU/CSU,
12672,Kolb,,,,,,,CDU/CSU,
12674,Lutz,,,,,,,SPD,
12678,Dreßler,,,,,,,SPD,
12682,Pfeffermann,,,,,,,CDU/CSU,
12684,Dreßler,,,,,,,SPD,
12686,Dreßler,,,,,,,SPD,
12688,Pfeffermann,,,,,,,CDU/CSU,
12693,Lutz,,,,,,,SPD,
127,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12700,Gallus,,,,,,,FDP,
12708,Feilcke,,,,,,,CDU/CSU,
12757,Czaja,,,,Dr.,,,CDU/CSU,
12760,Ehmke,,,,Dr.,,,SPD,Bonn
12762,Czaja,,,,Dr.,,,CDU/CSU,
12800,Steinhauer,weiblich,,,,,,SPD,
12809,Toetemeyer,,,,,,,SPD,
12827,Soell,,,,Dr.,,,SPD,
12842,Lutz,,,,,,,SPD,
12844,Carstensen,,,,,,,CDU/CSU,Nordstrand
12854,Immer,,,,,,,SPD,Altenkirchen
12862,Immer,,,,,,,SPD,Altenkirchen
12864,Carstensen,,,,,,,CDU/CSU,Nordstrand
12868,Blunck,weiblich,,,,,,SPD,
12870,Hauff,,,,Dr.,,,SPD,
12872,Carstensen,,,,,,,CDU/CSU,Nordstrand
12874,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12876,Blunck,weiblich,,,,,,SPD,
12878,Immer,,,,,,,SPD,Altenkirchen
12879,Blunck,weiblich,,,,,,SPD,
12881,Kunz,,,,Dr.,,,CDU/CSU,Weiden
12887,Immer,,,,,,,SPD,Altenkirchen
12888,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12890,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12892,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12894,Milz,,,,,,,CDU/CSU,
12896,Eigen,,,,,,,CDU/CSU,
12896,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12896,Carstensen,,,,,,,CDU/CSU,Nordstrand
12901,Carstensen,,,,,,,CDU/CSU,Nordstrand
12902,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12903,Kunz,,,,Dr.,,,CDU/CSU,Weiden
12904,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12906,Blunck,weiblich,,,,,,SPD,
12908,Immer,,,,,,,SPD,Altenkirchen
12910,Immer,,,,,,,SPD,Altenkirchen
12912,Immer,,,,,,,SPD,Altenkirchen
12916,Immer,,,,,,,SPD,Altenkirchen
12916,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12918,Schorlemer,,,,,von,Freiherr,CDU/CSU,
12920,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
12921,Blunck,weiblich,,,,,,SPD,
12922,Blunck,weiblich,,,,,,SPD,
12923,Potthast,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12923,Blunck,weiblich,,,,,,SPD,
12927,Diederich,,,,Dr.,,,SPD,Berlin
12931,Lemmrich,,,,,,,CDU/CSU,
12933,Potthast,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12935,Lemmrich,,,,,,,CDU/CSU,
12937,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
12946,Neumann,,,,,,,SPD,Bramsche
12950,Feilcke,,,,,,,CDU/CSU,
12952,Huyn,,,,,,Graf,CDU/CSU,
12955,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12956,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12958,Voigt,,,,,,,SPD,Frankfurt
12959,Feilcke,,,,,,,CDU/CSU,
12960,Feilcke,,,,,,,CDU/CSU,
12960,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
12962,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
12966,Sielaff,,,,,,,SPD,
12969,Bohl,,,,,,,CDU/CSU,
12971,With,,,,Dr.,de,,SPD,
12971,Kleinert,,,,,,,FDP,Hannover
12972,Vogel,,,,,,,CDU/CSU,Ennepetal
12973,Fischer,,,,,,,SPD,Osthofen
12975,With,,,,Dr.,de,,SPD,
12977,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
12979,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12981,Kleinert,,,,,,,FDP,Hannover
12983,Klejdzinski,,,,Dr.,,,SPD,
12985,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12989,Berger,,,,,,,CDU/CSU,Berg
12991,Würzbach,,,,,,,CDU/CSU,
12993,Berger,,,,,,,CDU/CSU,Berg
12995,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
12999,Weiskirch,,,,,,,CDU/CSU,Olpe
13005,Bötsch,,,,Dr.,,,CDU/CSU,
13021,Kolbow,,,,,,,SPD,
1304,Gilges,,,,,,,SPD,
13084,Jungmann,,,,,,,SPD,
13091,Stockhausen,,,,,,,CDU/CSU,
13093,Lambinus,,,,,,,SPD,
13095,Immer,,,,,,,SPD,Altenkirchen
13104,Jungmann,,,,,,,SPD,
13116,Hürland,weiblich,,,,,,CDU/CSU,
13154,Kolbow,,,,,,,SPD,
13177,Daubertshäuser,,,,,,,SPD,
13179,Straßmeir,,,,,,,CDU/CSU,
13183,Hornung,,,,,,,CDU/CSU,
13185,Diederich,,,,Dr.,,,SPD,Berlin
13187,Hoffie,,,,,,,FDP,Hof
13189,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13191,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13193,Straßmeir,,,,,,,CDU/CSU,
13197,Lemmrich,,,,,,,CDU/CSU,
13203,Jobst,,,,Dr.,,,CDU/CSU,
13206,Lenzer,,,,,,,CDU/CSU,
13207,Daubertshäuser,,,,,,,SPD,
13208,Daubertshäuser,,,,,,,SPD,
13209,Daubertshäuser,,,,,,,SPD,
13210,Daubertshäuser,,,,,,,SPD,
13212,Lenzer,,,,,,,CDU/CSU,
13218,Carstensen,,,,,,,CDU/CSU,Nordstrand
13220,Lemmrich,,,,,,,CDU/CSU,
13222,Straßmeir,,,,,,,CDU/CSU,
13228,Milz,,,,,,,CDU/CSU,
13230,Milz,,,,,,,CDU/CSU,
13232,Jobst,,,,Dr.,,,CDU/CSU,
13234,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13235,Lambinus,,,,,,,SPD,
13237,Hoffie,,,,,,,SPD,Hof
13258,Immer,,,,,,,SPD,Altenkirchen
13262,Immer,,,,,,,SPD,Altenkirchen
13265,Immer,,,,,,,SPD,Altenkirchen
13271,Immer,,,,,,,SPD,Altenkirchen
1329,Gilges,,,,,,,SPD,
13291,Immer,,,,,,,SPD,Altenkirchen
13297,Immer,,,,,,,SPD,Altenkirchen
133,Stavenhagen,,,,Dr.,,,CDU/CSU,
13341,Fiebig,,,,,,,SPD,
13352,Waltemathe,,,,,,,SPD,
13404,Wolfram,,,,,,,SPD,Recklinghausen
1343,Steinhauer,weiblich,,,,,,SPD,
13453,Waltemathe,,,,,,,SPD,
1349,Roth,,,,,,,SPD,
135,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
1351,Rühe,,,,,,,CDU/CSU,
13511,Lutz,,,,,,,SPD,
13513,Kunz,,,,Dr.,,,CDU/CSU,Weiden
13515,Egert,,,,,,,SPD,
13517,Müller,,,,,,,CDU/CSU,Wesseling
13519,Lutz,,,,,,,SPD,
13520,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13523,Potthast,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13525,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13526,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
1353,Roth,,,,,,,SPD,
13530,Klein,,,,,,,CDU/CSU,München
13536,Waltemathe,,,,,,,SPD,
13538,Cronenberg,,,,,,,FDP,Arnsberg
13539,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13544,Waltemathe,,,,,,,SPD,
13548,Meyer  Bentrup,,,,Dr.,zu,,CDU/CSU,
13549,Meyer  Bentrup,,,,Dr.,zu,,CDU/CSU,
13550,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13552,Böhm,,,,,,,CDU/CSU,Melsungen
13556,Kunz,,,,Dr.,,,CDU/CSU,Weiden
13558,Drabiniok,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13562,Immer,,,,,,,SPD,Altenkirchen
1357,Kittelmann,,,,,,,CDU/CSU,
13570,Bötsch,,,,Dr.,,,CDU/CSU,
13572,Drabiniok,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13573,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13576,Horacek,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13578,Waltemathe,,,,,,,SPD,
13579,Waltemathe,,,,,,,SPD,
13581,-Ing- Kansy,,,,Dr.,,,CDU/CSU,
13583,Müntefering,,,,,,,SPD,
13585,Möller,,,,Dr.,,,CDU/CSU,
13587,Grünbeck,,,,,,,FDP,
13589,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
13591,Hornung,,,,,,,CDU/CSU,
13593,Waltemathe,,,,,,,SPD,
13597,Sauermilch,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13599,Seiters,,,,,,,CDU/CSU,
1360,Kittelmann,,,,,,,CDU/CSU,
1364,Kittelmann,,,,,,,CDU/CSU,
13658,Steger,,,,Dr.,,,SPD,
13687,Stahl,,,,,,,SPD,Kempen
1369,Matthöfer,,,,,,,SPD,
13690,Catenhusen,,,,,,,SPD,
137,BeckOberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13707,Stahl,,,,,,,SPD,Kempen
1373,Ehrenberg,,,,Dr.,,,SPD,
13739,Steger,,,,Dr.,,,SPD,
13742,Steger,,,,Dr.,,,SPD,
13747,Catenhusen,,,,,,,SPD,
13754,Reetz,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13760,Fischer,,,,,,,SPD,Homburg
1377,Wolfram,,,,,,,SPD,Recklinghausen
13780,Steger,,,,Dr.,,,SPD,
13796,Hürland,weiblich,,,,,,CDU/CSU,
13797,Stahl,,,,,,,SPD,Kempen
13799,Hürland,weiblich,,,,,,CDU/CSU,
13811,Zander,,,,,,,SPD,
13815,Hürland,weiblich,,,,,,CDU/CSU,
13817,Hürland,weiblich,,,,,,CDU/CSU,
13819,Stahl,,,,,,,SPD,Kempen
13864,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
13866,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
13868,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
13869,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
13872,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
13873,Schäuble,,,,Dr.,,,CDU/CSU,
13874,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13876,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13877,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13878,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13879,Link,,,,,,,CDU/CSU,Diepholz
13882,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
13884,Link,,,,,,,CDU/CSU,Diepholz
13887,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13889,Fuchs,weiblich,,,,,,SPD,Köln
13891,Fuchs,weiblich,,,,,,SPD,Köln
13893,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13898,Beck-Oberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
1390,Matthöfer,,,,,,,SPD,
13902,Fuchs,weiblich,,,,,,SPD,Köln
13904,Fuchs,weiblich,,,,,,SPD,Köln
13906,Vogel,,,,Dr.,,,SPD,
13907,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
13909,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
13910,Schäuble,,,,Dr.,,,CDU/CSU,
13911,Fuchs,weiblich,,,,,,SPD,Köln
13915,Lutz,,,,,,,SPD,
13917,Lutz,,,,,,,SPD,
1392,Matthöfer,,,,,,,SPD,
13924,Fuchs,weiblich,,,,,,SPD,Köln
13925,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
13931,Verhülsdonk,weiblich,,,,,,CDU/CSU,
13933,BeckOberdorf,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
13939,Kroll-Schlüter,,,,,,,CDU/CSU,
1394,Cronenberg,,,,,,,FDP,
13941,Vogel,,,,Dr.,,,SPD,
13943,Althammer,,,,Dr.,,,CDU/CSU,
13968,Klejdzinski,,,,Dr.,,,SPD,
1399,Fuchs,weiblich,,,,,,SPD,Köln
14,' Waigel,,,,Dr.,,,CDU/CSU,
14002,Diederich,,,,Dr.,,,SPD,Berlin
14008,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14014,Soell,,,,Dr.,,,SPD,
14016,Gansel,,,,,,,SPD,
1405,Kittelmann,,,,,,,CDU/CSU,
14078,Czaja,,,,Dr.,,,CDU/CSU,
14081,Heistermann,,,,,,,SPD,
14094,Böhm,,,,,,,CDU/CSU,Melsungen
141,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14170,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14172,Schoppe,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14174,Seiters,,,,,,,CDU/CSU,
14176,Link,,,,,,,CDU/CSU,Diepholz
14178,Kroll-Schlüter,,,,,,,CDU/CSU,
14180,Huber,weiblich,,,,,,SPD,
14182,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14186,Dolata,,,,,,,CDU/CSU,
14190,Schwarz,,,,,,,CDU/CSU,
14193,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14194,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14198,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14200,Schwarz,,,,,,,CDU/CSU,
14205,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14206,Schwarz,,,,,,,CDU/CSU,
14208,Büchner,,,,,,,SPD,Speyer
14216,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14218,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14222,Büchner,,,,,,,SPD,Speyer
14223,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14224,Schwenninger,,,,,,,,
14228,Büchner,,,,,,,SPD,Speyer
14232,Lambinus,,,,,,,SPD,
14233,Büchner,,,,,,,SPD,Speyer
14235,Tillmann,,,,,,,CDU/CSU,
14236,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14237,Büchner,,,,,,,SPD,Speyer
14239,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14241,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
14242,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14244,Horacek,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14245,Olderog,,,,Dr.,,,CDU/CSU,
14249,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14250,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
14256,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
14257,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
14259,Olderog,,,,Dr.,,,CDU/CSU,
14263,Emmerlich,,,,Dr.,,,SPD,
14264,Jäger,,,,,,,CDU/CSU,Wangen
14266,Jäger,,,,,,,CDU/CSU,Wangen
14268,With,,,,Dr.,de,,SPD,
14274,Mertes,,,,Dr.,,,CDU/CSU,Gerolstein
14276,Reetz,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14282,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
14284,Boroffka,,,,,,,CDU/CSU,
14286,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14289,Laufs,,,,Dr.,,,CDU/CSU,
14291,Laufs,,,,Dr.,,,CDU/CSU,
14293,Hickel,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14297,Ertl,,,,,,,FDP,
14305,Bötsch,,,,Dr.,,,CDU/CSU,
14307,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14308,Emmerlich,,,,Dr.,,,SPD,
14310,Emmerlich,,,,Dr.,,,SPD,
14312,Kriszan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14316,Vogel,,,,Dr.,,,SPD,
14316,Heiterkeit,,,,,,,,
14317,Vogel,,,,Dr.,,,SPD,
14319,Ehmke,,,,Dr.,,,SPD,Bonn
14321,Berger,,,,,,,CDU/CSU,Berg
14325,Jäger,,,,,,,CDU/CSU,Wangen
14327,Wiesche,,,,,von der,,SPD,
14331,Weiß,,,,,,,CDU/CSU,
14332,Lutz,,,,,,,SPD,
14334,Feilcke,,,,,,,CDU/CSU,
14338,Lattmann,,,,,,,CDU/CSU,
14340,Blüm,,,,Dr.,,,CDU/CSU,
14347,Feilcke,,,,,,,CDU/CSU,
14350,Feilcke,,,,,,,CDU/CSU,
14351,Feilcke,,,,,,,CDU/CSU,
14354,Steinhauer,weiblich,,,,,,SPD,
14355,Kuhlwein,,,,,,,SPD,
14359,Daweke,,,,,,,CDU/CSU,
14361,Daweke,,,,,,,CDU/CSU,
14363,Feilcke,,,,,,,CDU/CSU,
14367,Daweke,,,,,,,CDU/CSU,
14369,Daweke,,,,,,,CDU/CSU,
14371,Berger,,,,,,,CDU/CSU,Berg
14375,Berger,,,,,,,CDU/CSU,Berg
14382,Austermann,,,,,,,CDU/CSU,
14383,Geißler,,,,Dr.,,,CDU/CSU,
14385,Feilcke,,,,,,,CDU/CSU,
14390,Feilcke,,,,,,,CDU/CSU,
14393,Kuhlwein,,,,,,,SPD,
144,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
14400,Hürland,weiblich,,,,,,CDU/CSU,
14402,Jagoda,,,,,,,CDU/CSU,
14404,Dreßler,,,,,,,SPD,
14406,George,,,,Dr.,,,CDU/CSU,
14408,Kolb,,,,,,,CDU/CSU,
14410,Kolb,,,,,,,CDU/CSU,
14413,Gilges,,,,,,,SPD,
14415,Kunz,,,,Dr.,,,CDU/CSU,Weiden
14419,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14425,Göhner,,,,Dr.,,,CDU/CSU,
14429,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14431,Gilges,,,,,,,SPD,
14434,Göhner,,,,Dr.,,,CDU/CSU,
14438,Berger,weiblich,,,,,,CDU/CSU,Berg
14440,Göhner,,,,Dr.,,,CDU/CSU,
14441,Göhner,,,,Dr.,,,CDU/CSU,
14443,Göhner,,,,Dr.,,,CDU/CSU,
14449,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14451,Berger,weiblich,,,,,,CDU/CSU,Berg
14453,Kirschner,,,,,,,SPD,
14468,Eigen,,,,,,,CDU/CSU,
14476,Eigen,,,,,,,CDU/CSU,
14481,Eigen,,,,,,,CDU/CSU,
14482,Hickel,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14485,Eigen,,,,,,,CDU/CSU,
14538,Löffler,,,,,,,SPD,
14587,Löffler,,,,,,,SPD,
146,Erhard,,,,,,,CDU/CSU,Bad Schwalbach
14617,Roth,,,,,,,SPD,
14618,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14619,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14621,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14623,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14625,Bindig,,,,,,,SPD,
14627,Klein,,,,,,,CDU/CSU,München
14631,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14632,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14634,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14636,Susset,,,,,,,CDU/CSU,
14639,Roth,,,,,,,SPD,
14642,Eigen,,,,,,,CDU/CSU,
14644,Eigen,,,,,,,CDU/CSU,
14648,Eigen,,,,,,,CDU/CSU,
14649,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14651,Sauermilch,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14653,Kuhlwein,,,,,,,SPD,
14655,Eigen,,,,,,,CDU/CSU,
14657,Eigen,,,,,,,CDU/CSU,
14659,Blunck,weiblich,,,,,,SPD,
14661,Hornung,,,,,,,CDU/CSU,
14663,Blunck,weiblich,,,,,,SPD,
14665,Kittelmann,,,,,,,CDU/CSU,
14667,Hornung,,,,,,,CDU/CSU,
14669,Hornung,,,,,,,CDU/CSU,
14673,Hornung,,,,,,,CDU/CSU,
14675,Jäger,,,,,,,CDU/CSU,Wangen
14677,Hornung,,,,,,,CDU/CSU,
14681,Jäger,,,,,,,CDU/CSU,Wangen
14683,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14684,Vollmer,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14688,Blunck,weiblich,,,,,,SPD,
14689,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14691,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14692,Marx,,,,Dr.,,,CDU/CSU,
14694,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14697,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14699,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
147,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
14701,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14704,Immer,,,,,,,SPD,Altenkirchen
14706,Sielaff,,,,,,,SPD,
14708,Immer,,,,,,,SPD,Altenkirchen
14710,Hornung,,,,,,,CDU/CSU,
14712,Bindig,,,,,,,SPD,
14714,Gottwald,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14716,Jäger,,,,,,,CDU/CSU,Wangen
14718,Sielaff,,,,,,,SPD,
14723,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14725,Blunck,weiblich,,,,,,SPD,
14727,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14733,Beckmann,,,,,,,FDP,
14770,George,,,,Dr.,,,CDU/CSU,
14772,Dreßler,,,,,,,SPD,
14774,Kolb,,,,,,,CDU/CSU,
14778,Fuchs,weiblich,,,,,,SPD,Köln
14780,George,,,,Dr.,,,CDU/CSU,
14782,Fuchs,weiblich,,,,,,SPD,Köln
14784,Timm,weiblich,,,Dr.,,,SPD,
14786,Wolfram,,,,,,,SPD,Recklinghausen
14787,Zuruf des  Kleinert,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
14788,Kittelmann,,,,,,,CDU/CSU,
14789,Kolb,,,,,,,CDU/CSU,
14791,George,,,,Dr.,,,CDU/CSU,
14793,Kolb,,,,,,,CDU/CSU,
14797,Vogel,,,,Dr.,,,SPD,
14798,Dreßler,,,,,,,SPD,
14803,Kolb,,,,,,,CDU/CSU,
14805,Fuchs,weiblich,,,,,,SPD,Köln
14806,Dreßler,,,,,,,SPD,
14809,Bötsch,,,,Dr.,,,CDU/CSU,
14811,Austermann,,,,,,,CDU/CSU,
14813,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14815,Schäuble,,,,Dr.,,,CDU/CSU,
14816,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14818,Ehmke,,,,Dr.,,,SPD,Bonn
14819,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
14821,Austermann,,,,,,,CDU/CSU,
14822,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14822,Oh-Rufe  SPD,,,,,von der,,SPD,
14823,Vogel,,,,Dr.,,,SPD,
14824,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14826,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14828,Schäuble,,,,Dr.,,,CDU/CSU,
14830,Dregger,,,,Dr.,,,CDU/CSU,
14834,Seiters,,,,,,,CDU/CSU,
14838,Ehmke,,,,Dr.,,,SPD,Bonn
14840,Kittelmann,,,,,,,CDU/CSU,
14842,Schorlemer,,,,,von,Freiherr,CDU/CSU,
14846,Klein,,,,,,,CDU/CSU,München
14848,Apel,,,,Dr.,,,SPD,
14850,Geißler,,,,Dr.,,,CDU/CSU,
14852,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14853,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14856,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14857,Schorlemer,,,,,von,Freiherr,CDU/CSU,
14858,Cronenberg,,,,,,,FDP,Arnsberg
14859,Schäuble,,,,Dr.,,,CDU/CSU,
14860,Link,,,,,,,CDU/CSU,Diepholz
14864,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14866,Schäuble,,,,Dr.,,,CDU/CSU,
14868,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14870,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
14871,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
14872,Schäuble,,,,Dr.,,,CDU/CSU,
14873,Schily,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
14875,Kohl,,,,Dr.,,,CDU/CSU,
14877,Vogel,,,,Dr.,,,SPD,
14883,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
14885,Schäuble,,,,Dr.,,,CDU/CSU,
