RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
76468,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76473,Peter,,,,,,SPD,Kassel
76481,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76488,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76494,Scharrenbroich,,,,,,CDU/CSU,
76496,Weyel,,,,,,SPD,
76504,Andres,,,,,,SPD,
76509,Koschnick,,,,,,SPD,
76509,Heyenn,,,,,,SPD,
76513,Bötsch,,,Dr.,,,CDU/CSU,
76515,Dreßler,,,,,,SPD,
76526,Andres,,,,,,SPD,
76530,Dreßler,,,,,,SPD,
76537,Heyenn,,,,,,SPD,
76538,Heyenn,,,,,,SPD,
76538,Reimann,,,,,,SPD,
76541,Heyenn,,,,,,SPD,
76544,Peter,,,,,,SPD,Kassel
76546,Reimann,,,,,,SPD,
76547,Hoss,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76551,Hoss,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76552,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76553,Wieczorek,,,,,,SPD,Duisburg
76557,Schroeder,,,Dr.,,,CDU/CSU,Freiburg
76559,Walther,,,,,,SPD,
76563,Walther,,,,,,SPD,
76566,Walther,,,,,,SPD,
76570,Seiler-Albring,,,,,,FDP,
76571,Walther,,,,,,SPD,
76578,Friedmann,,,Dr.,,,CDU/CSU,
76580,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76582,Schroeder,,,Dr.,,,CDU/CSU,Freiburg
76584,Friedmann,,,Dr.,,,CDU/CSU,
76586,Friedmann,,,Dr.,,,CDU/CSU,
76588,Zander,,,,,,SPD,
76589,Kühbacher,,,,,,SPD,
76593,Seiler-Albring,,,,,,FDP,
76601,Terborg,,,,,,SPD,
76619,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76620,Oesterle-Schwerin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76622,Reimann,,,,,,SPD,
76625,Toetemeyer,,,,,,SPD,
76629,Wüppesahl,,,,,,,
76631,Toetemeyer,,,,,,SPD,
76665,Reimann,,,,,,SPD,
76666,Reimann,,,,,,SPD,
76680,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
76682,Baum,,,,,,FDP,
76688,Baum,,,,,,FDP,
76734,Baum,,,,,,FDP,
76743,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
76750,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
76752,Jung,,,,,,CDU/CSU,Limburg
76754,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76756,Hinsken,,,,,,CDU/CSU,
76758,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76769,Pfeffermann,,,,,,CDU/CSU,
76770,Pfeffermann,,,,,,CDU/CSU,
76772,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76774,Daubertshäuser,,,,,,SPD,
76778,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
76782,Traupe,,,,,,SPD,
76788,Roth,,,,,,SPD,
76789,Straßmeir,,,,,,CDU/CSU,
76790,Hinsken,,,,,,CDU/CSU,
76792,Weiss,,,,,,BÜNDNIS 90/DIE GRÜNEN,München
76798,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76803,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
76807,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76809,Irmer,,,,,,SPD,
76813,Jahn,,,,,,SPD,Marburg
76815,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
76817,Apel,,,Dr.,,,SPD,
76818,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
76823,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76825,Dregger,,,Dr.,,,CDU/CSU,
76827,Andres,,,,,,SPD,
76829,Dregger,,,Dr.,,,CDU/CSU,
76831,Apel,,,Dr.,,,SPD,
76832,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
76833,Apel,,,Dr.,,,SPD,
76837,Müller,,,,,,SPD,Schweinfurt
76842,Vogel,,,Dr.,,,SPD,
76843,Vogel,,,Dr.,,,SPD,
76844,Vogel,,,Dr.,,,SPD,
76845,Vogel,,,Dr.,,,SPD,
76846,Apel,,,Dr.,,,SPD,
76848,Vogel,,,Dr.,,,SPD,
76852,Glos,,,,,,CDU/CSU,
76854,Bindig,,,,,,SPD,
76855,Bindig,,,,,,SPD,
76856,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
76858,Uldall,,,,,,CDU/CSU,
76859,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
76860,Friedmann,,,Dr.,,,CDU/CSU,
76860,Waigel,,,Dr.,,,CDU/CSU,
76863,Bindig,,,,,,SPD,
76865,Friedmann,,,Dr.,,,CDU/CSU,
76867,Glos,,,,,,CDU/CSU,
76872,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
76874,Huonker,,,,,,SPD,
76879,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
76881,Glos,,,,,,CDU/CSU,
76883,Lambinus,,,,,,SPD,
76889,Kansy,,,Dr.-Ing.,,,CDU/CSU,
76894,Kansy,,,Dr.-Ing.,,,CDU/CSU,
76895,Kansy,,,Dr.-Ing.,,,CDU/CSU,
76896,Kansy,,,Dr.-Ing.,,,CDU/CSU,
76901,Glos,,,,,,CDU/CSU,
76903,Poß,,,,,,SPD,
76905,Poß,,,,,,SPD,
76907,Kansy,,,Dr.-Ing.,,,CDU/CSU,
76909,Glos,,,,,,CDU/CSU,
76913,Vogel,,,Dr.,,,SPD,
76914,Wieczorek,,,Dr.,,,SPD,
76916,Seiters,,,,,,CDU/CSU,
76920,Faltlhauser,,,Dr.,,,CDU/CSU,
76924,Dregger,,,Dr.,,,CDU/CSU,
76926,Adler,,,,,,SPD,
76929,Vogel,,,Dr.,,,SPD,
76938,Vogel,,,Dr.,,,SPD,
76942,Mischnick,,,,,,FDP,
76944,Struck,,,Dr.,,,SPD,
76947,Stoltenberg,,,Dr.,,,CDU/CSU,
76949,Stoltenberg,,,Dr.,,,CDU/CSU,
76950,Waigel,,,Dr.,,,CDU/CSU,
76953,Jungmann,,,,,,SPD,
76954,Vogel,,,Dr.,,,SPD,
76955,Jungmann,,,,,,SPD,
76962,Glos,,,,,,CDU/CSU,
76975,Vogel,,,Dr.,,,SPD,
76978,Catenhusen,,,,,,SPD,
76979,Steinhauer,,,,,,SPD,
76986,Conradi,,,,,,SPD,
76988,Heistermann,,,,,,SPD,
76990,Heistermann,,,,,,SPD,
76992,Traupe,,,,,,SPD,
76994,Horn,,,,,,SPD,
76996,Koschnick,,,,,,SPD,
76998,Biehle,,,,,,CDU/CSU,
77000,Wimmer,,,,,,CDU/CSU,Neuss
77002,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77004,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77007,Heistermann,,,,,,SPD,
77009,Horn,,,,,,SPD,
77015,Becker,,,,,,SPD,Nienberge
77017,Becker,,,,,,SPD,Nienberge
77019,Ehmke,,,Dr.,,,SPD,Bonn
77027,Dreßler,,,,,,SPD,
77029,Jaunich,,,,,,SPD,
77031,Jaunich,,,,,,SPD,
77032,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77033,Dreßler,,,,,,SPD,
77034,Baum,,,,,,FDP,
77036,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77038,Eylmann,,,,,,CDU/CSU,
77040,Blunck,,,,,,SPD,
77041,Baum,,,,,,FDP,
77043,Schäfer,,,,,,SPD,Offenburg
77047,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
77052,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77056,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
77057,Heyenn,,,,,,SPD,
77058,Traupe,,,,,,SPD,
77060,Schreiner,,,,,,SPD,
77062,Andres,,,,,,SPD,
77064,Andres,,,,,,SPD,
77065,Andres,,,,,,SPD,
77066,Günther,,,,,,CDU/CSU,
77067,Andres,,,,,,SPD,
77071,Beifall der   Traupe,,,,,,SPD,
77071,Louven,,,,,,CDU/CSU,
77072,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77074,Louven,,,,,,CDU/CSU,
77076,Traupe,,,,,,SPD,
77077,Heyenn,,,,,,SPD,
77079,Beckmann,,,,,,FDP,
77085,Link,,,,,,CDU/CSU,Frankfurt
77087,Andres,,,,,,SPD,
77093,Heyenn,,,,,,SPD,
77095,Pfeffermann,,,,,,CDU/CSU,
77103,Heyenn,,,,,,SPD,
77105,Heyenn,,,,,,SPD,
77110,Heyenn,,,,,,SPD,
77112,Traupe,,,,,,SPD,
77114,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77117,Dreßler,,,,,,SPD,
77120,Schreiner,,,,,,SPD,
77122,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77123,Blüm,,,Dr.,,,CDU/CSU,
77128,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77130,Kittelmann,,,,,,CDU/CSU,
77131,Vogel,,,Dr.,,,SPD,
77133,Vogel,,,Dr.,,,SPD,
77134,Kittelmann,,,,,,CDU/CSU,
77136,Kittelmann,,,,,,CDU/CSU,
77138,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77140,Bötsch,,,Dr.,,,CDU/CSU,
77144,Vogel,,,Dr.,,,SPD,
77148,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77150,Roth,,,,,,SPD,
77152,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77154,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77154,Vogel,,,Dr.,,,SPD,
77155,Vogel,,,Dr.,,,SPD,
77157,Volmer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77159,Kittelmann,,,,,,CDU/CSU,
77170,Kittelmann,,,,,,CDU/CSU,
77172,Kittelmann,,,,,,CDU/CSU,
77174,Kittelmann,,,,,,CDU/CSU,
77177,Vogel,,,Dr.,,,SPD,
77181,Dregger,,,Dr.,,,CDU/CSU,
77183,Ehmke,,,Dr.,,,SPD,Bonn
77193,Koschnick,,,,,,SPD,
77204,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77205,Todenhöfer,,,Dr.,,,CDU/CSU,
77207,Ehmke,,,Dr.,,,SPD,Bonn
77209,Duve,,,,,,SPD,
77210,Voigt,,,,,,SPD,Frankfurt
77211,Voigt,,,,,,SPD,Frankfurt
77213,Penner,,,Dr.,,,SPD,
77216,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77217,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77219,Duve,,,,,,SPD,
77220,Duve,,,,,,SPD,
77221,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77222,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77223,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77225,Penner,,,Dr.,,,SPD,
77230,Penner,,,Dr.,,,SPD,
77231,Hirsch,,,Dr.,,,FDP,
77233,Duve,,,,,,SPD,
77235,Schmidt-Bott,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77237,Duve,,,,,,SPD,
77238,Koschnick,,,,,,SPD,
77239,Duve,,,,,,SPD,
77241,Gerster,,,,,,CDU/CSU,Mainz
77243,Duve,,,,,,SPD,
77245,Gerster,,,,,,CDU/CSU,Mainz
77248,Dregger,,,Dr.,,,CDU/CSU,
77249,Walther,,,,,,SPD,
77250,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77251,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77254,Seiters,,,,,,CDU/CSU,
77255,Walther,,,,,,SPD,
77257,Vogel,,,Dr.,,,SPD,
77258,Walther,,,,,,SPD,
77261,Waigel,,,Dr.,,,CDU/CSU,
77264,Walther,,,,,,SPD,
77265,Struck,,,Dr.,,,SPD,
77267,Walther,,,,,,SPD,
77269,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77270,Bötsch,,,Dr.,,,CDU/CSU,
77271,Hauser,,,,,,CDU/CSU,Krefeld
77275,Struck,,,Dr.,,,SPD,
77277,Walther,,,,,,SPD,
77279,Bötsch,,,Dr.,,,CDU/CSU,
77281,Matthäus-Maier,,,,,,SPD,
77283,Glos,,,,,,CDU/CSU,
77285,Zander,,,,,,SPD,
77288,Esters,,,,,,SPD,
77290,Schulhoff,,,,,,CDU/CSU,
77296,Bötsch,,,Dr.,,,CDU/CSU,
77299,Waigel,,,Dr.,,,CDU/CSU,
77300,Lambsdorff,,,Dr.,,Graf,FDP,
77302,Vogel,,,Dr.,,,SPD,
77309,Flinner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77313,With,,,Dr.,de,,SPD,
77315,Friedmann,,,Dr.,,,CDU/CSU,
77317,Hornhues,,,Dr.,,,CDU/CSU,
77318,Vogel,,,Dr.,,,SPD,
77319,Vogel,,,Dr.,,,SPD,
77322,Vogel,,,Dr.,,,SPD,
77323,Ehmke,,,Dr.,,,SPD,Bonn
77329,Jens,,,Dr.,,,SPD,
77330,Vogel,,,Dr.,,,SPD,
77331,Vogel,,,Dr.,,,SPD,
77334,Rühe,,,,,,CDU/CSU,
77337,Hamm-Brücher,,,Dr.,,,FDP,Hamm
77341,Lamers,,,,,,CDU/CSU,
77343,Koschnick,,,,,,SPD,
77344,Ehmke,,,Dr.,,,SPD,Bonn
77345,Ehmke,,,Dr.,,,SPD,Bonn
77349,Ehmke,,,Dr.,,,SPD,Bonn
77353,Ehmke,,,Dr.,,,SPD,Bonn
77357,Voigt,,,,,,SPD,Frankfurt
77359,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77361,Wieczorek,,,,,,SPD,Duisburg
77362,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77366,Wimmer,,,,,,CDU/CSU,Neuss
77368,Repnik,,,,,,CDU/CSU,
77370,Fuchs,,,,,,SPD,Verl
77372,Wieczorek,,,,,,SPD,Duisburg
77374,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77376,Breuer,,,,,,CDU/CSU,
77378,Ehmke,,,Dr.,,,SPD,Bonn
77380,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77386,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77388,Kühbacher,,,,,,SPD,
77391,Kühbacher,,,,,,SPD,
77393,Repnik,,,,,,CDU/CSU,
77396,Bindig,,,,,,SPD,
77397,Beer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77399,Ehmke,,,Dr.,,,SPD,Bonn
77404,Voigt,,,,,,SPD,Frankfurt
77408,Matthäus-Maier,,,,,,SPD,
77409,Rühe,,,,,,CDU/CSU,
77410,Voigt,,,,,,SPD,Frankfurt
77414,Weng,,,Dr.,,,FDP,Gerlingen
77416,Feilcke,,,,,,CDU/CSU,
77419,Ehmke,,,Dr.,,,SPD,Bonn
77421,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77424,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77427,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77434,Kolb,,,,,,CDU/CSU,
77435,Hinsken,,,,,,CDU/CSU,
77436,Rixe,,,,,,SPD,
77438,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77440,Roth,,,,,,SPD,
77441,Kastning,,,,,,SPD,
77447,Roth,,,,,,SPD,
77453,Huonker,,,,,,SPD,
77457,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77465,Uldall,,,,,,CDU/CSU,
77469,Roth,,,,,,SPD,
77470,Jens,,,Dr.,,,SPD,
77472,Schäfer,,,,,,SPD,Offenburg
77474,Baum,,,,,,FDP,
77476,Roth,,,,,,SPD,
77478,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
77482,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77488,Huonker,,,,,,SPD,
77490,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77492,Fellner,,,,,,CDU/CSU,
77495,Schäfer,,,,,,SPD,Offenburg
77497,Blunck,,,,,,SPD,
77499,Lennartz,,,,,,SPD,
77501,Waltemathe,,,,,,SPD,
77503,Blunck,,,,,,SPD,
77504,Lennartz,,,,,,SPD,
77505,Schäfer,,,,,,SPD,Offenburg
77507,Reuter,,,,,,SPD,
77508,Blunck,,,,,,SPD,
77511,Waltemathe,,,,,,SPD,
77515,Blunck,,,,,,SPD,
77518,Brauer,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77524,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77526,Weng,,,Dr.,,,FDP,Gerlingen
77529,Seiters,,,,,,CDU/CSU,
77530,Seiters,,,,,,CDU/CSU,
77531,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77533,Olms,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77534,Stark,,,Dr.,,,CDU/CSU,Nürtingen
77535,Roth,,,,,,CDU/CSU,Gießen
77537,Stark,,,Dr.,,,CDU/CSU,Nürtingen
77541,Schmidt-Bott,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77543,Hämmerle,,,,,,SPD,
77545,Dregger,,,Dr.,,,CDU/CSU,
77546,Lambinus,,,,,,SPD,
77549,Nöbel,,,Dr.,,,SPD,
77552,Penner,,,Dr.,,,SPD,
77557,Fellner,,,,,,CDU/CSU,
77560,Hämmerle,,,,,,SPD,
77566,Penner,,,Dr.,,,SPD,
77567,Penner,,,Dr.,,,SPD,
77572,Haack,,,,,,SPD,Extertal
77574,Dreßler,,,,,,SPD,
77576,Dreßler,,,,,,SPD,
77577,Andres,,,,,,SPD,
77581,Andres,,,,,,SPD,
77582,Andres,,,,,,SPD,
77583,Jaunich,,,,,,SPD,
77585,Schreiner,,,,,,SPD,
77586,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77588,Bohl,,,,,,CDU/CSU,
77591,Link,,,,,,CDU/CSU,
77593,Schmidt,,,,,,SPD,Nürnberg
77595,Hoffacker,,,Dr.,,,CDU/CSU,Hof
77597,Vogel,,,Dr.,,,SPD,
77599,Vogel,,,Dr.,,,SPD,
77601,Vogel,,,Dr.,,,SPD,
77603,Jaunich,,,,,,SPD,
77607,Vogel,,,Dr.,,,SPD,
77609,Jaunich,,,,,,SPD,
77610,Bulmahn,,,,,,SPD,
77611,Schmidt,,,,,,SPD,Nürnberg
77613,Link,,,,,,CDU/CSU,Diepholz
77614,Neuhausen,,,,,,FDP,
77616,Austermann,,,,,,CDU/CSU,
77620,Daweke,,,,,,CDU/CSU,
77624,Traupe,,,,,,SPD,
77626,Daweke,,,,,,CDU/CSU,
77628,Daweke,,,,,,CDU/CSU,
77630,Struck,,,Dr.,,,SPD,
77632,Segall,,,Dr.,,,FDP,
77637,Esters,,,,,,SPD,
77638,Vogel,,,Dr.,,,SPD,
77639,Traupe,,,,,,SPD,
77641,Austermann,,,,,,CDU/CSU,
77644,Vogel,,,Dr.,,,SPD,
77648,Weng,,,Dr.,,,FDP,Gerlingen
77652,Vogel,,,Dr.,,,SPD,
77653,Walther,,,,,,SPD,
77666,Steinhauer,,,,,,SPD,
77682,Sperling,,,Dr.,,,SPD,
77682,Conradi,,,,,,SPD,
77705,Conradi,,,,,,SPD,
77711,Reuter,,,,,,SPD,
77736,Pfuhl,,,,,,SPD,
77737,Adler,,,,,,SPD,
77739,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77746,Adler,,,,,,SPD,
77752,Pfuhl,,,,,,SPD,
77786,Adler,,,,,,SPD,
77811,Blunck,,,,,,SPD,
77835,Grünbeck,,,,,,FDP,
77862,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77870,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
77878,Hamm-Brücher,,,Dr.,,,FDP,Hamm
77880,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77880,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77887,Ehmke,,,Dr.,,,SPD,Bonn
77895,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77897,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
77899,Duve,,,,,,SPD,
77904,Bohl,,,,,,CDU/CSU,
77906,Beckmann,,,,,,FDP,
77908,Jahn,,,,,,SPD,Marburg
77912,Schmidt,,,,,,SPD,München
77914,Paterna,,,,,,SPD,
77916,Pfeffermann,,,,,,CDU/CSU,
77918,Paterna,,,,,,SPD,
77920,Börnsen,,,,,,SPD,Ritterhude
77921,Pfeffermann,,,,,,CDU/CSU,
77927,Pfeffermann,,,,,,CDU/CSU,
77931,Paterna,,,,,,SPD,
77933,Briefs,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77935,Rixe,,,,,,SPD,
77937,Briefs,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
77943,Paterna,,,,,,SPD,
77947,Paterna,,,,,,SPD,
77950,Paterna,,,,,,SPD,
77952,Roth,,,,,,SPD,
77954,Bernrath,,,,,,SPD,
77956,Pfeffermann,,,,,,CDU/CSU,
77969,Wüppesahl,,,,,,,
77991,Wüppesahl,,,,,,,
77994,Werner,,,,,,CDU/CSU,Ulm
77995,Werner,,,,,,CDU/CSU,Ulm
78024,Schäfer,,,,,,SPD,Offenburg
78029,Roitzsch,,,,,,CDU/CSU,Quickborn
78031,Schäfer,,,,,,SPD,Offenburg
78033,Schmidbauer,,,,,,CDU/CSU,
78038,Vosen,,,,,,SPD,
78040,Göhner,,,Dr.,,,CDU/CSU,
78049,Göhner,,,Dr.,,,CDU/CSU,
78050,Schäfer,,,,,,SPD,Offenburg
78052,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78053,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78054,Probst,,,Dr.,,,CDU/CSU,
78055,Schmidbauer,,,,,,CDU/CSU,
78055,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
78056,Laufs,,,Dr.,,,CDU/CSU,
78057,Schäfer,,,,,,SPD,Offenburg
78058,Schäfer,,,,,,SPD,Offenburg
78060,Schäfer,,,,,,SPD,Offenburg
78062,Stahl,,,,,,SPD,Kempen
78064,Vosen,,,,,,SPD,
78066,Probst,,,Dr.,,,CDU/CSU,
78067,Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78069,Laufs,,,Dr.,,,CDU/CSU,
78073,Schäfer,,,,,,SPD,Offenburg
78075,Vosen,,,,,,SPD,
78077,Schäfer,,,,,,SPD,Offenburg
78079,Blunck,,,,,,SPD,
78080,Blunck,,,,,,SPD,
78082,Ganseforth,,,,,,SPD,
78084,Hartenstein,,,Dr.,,,SPD,
78086,Baum,,,,,,FDP,
78088,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
78090,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
78092,Baum,,,,,,FDP,
78094,Kansy,,,Dr.-Ing.,,,CDU/CSU,
78095,Kansy,,,Dr.-Ing.,,,CDU/CSU,
78097,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78099,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
78109,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78110,Wartenberg,,,,,,SPD,Berlin
78112,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78114,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78116,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78118,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78126,Kossendey,,,,,,CDU/CSU,
78127,Kansy,,,Dr.-Ing.,,,CDU/CSU,
78137,Kansy,,,Dr.-Ing.,,,CDU/CSU,
78139,Stark,,,Dr.,,,CDU/CSU,Nürtingen
78143,Peter,,,,,,SPD,Kassel
78152,Conradi,,,,,,SPD,
78153,Peter,,,,,,SPD,Kassel
78155,Kansy,,,Dr.-Ing.,,,CDU/CSU,
78161,Lippelt,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Hannover
78162,Conradi,,,,,,SPD,
78167,Lennartz,,,,,,SPD,
78173,Lennartz,,,,,,SPD,
78175,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78184,Stark,,,Dr.,,,CDU/CSU,Nürtingen
78194,Vogel,,,Dr.,,,SPD,
78196,Scheer,,,Dr.,,,SPD,
78204,Scheer,,,Dr.,,,SPD,
78205,Scheer,,,Dr.,,,SPD,
78207,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78208,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78209,Feldmann,,,Dr.,,,SPD,
78215,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78216,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78217,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78219,Lowack,,,,,,CDU/CSU,
78221,Jungmann,,,,,,SPD,
78224,Jungmann,,,,,,SPD,
78225,Ehmke,,,Dr.,,,SPD,Bonn
78226,Jungmann,,,,,,SPD,
78228,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78230,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78241,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78243,Vogel,,,Dr.,,,SPD,
78245,Sielaff,,,,,,SPD,
78252,Müller,,,,,,SPD,Pleisweiler
78254,Gerster,,,,,,SPD,Worms
78256,Götte,,,Dr.,,,SPD,
78260,Müller,,,,,,SPD,Pleisweiler
78262,Penner,,,Dr.,,,SPD,
78266,Matthäus-Maier,,,,,,SPD,
78270,With,,,Dr.,de,,SPD,
78274,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78276,Hüsch,,,Dr.,,,CDU/CSU,
78278,Penner,,,Dr.,,,SPD,
78285,Hüsch,,,Dr.,,,CDU/CSU,
78286,With,,,Dr.,de,,SPD,
78287,With,,,Dr.,de,,SPD,
78289,Seiters,,,,,,CDU/CSU,
78292,Wiefelspütz,,,,,,SPD,
78298,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
78300,Kleinert,,,,,,FDP,Hannover
78307,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78313,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78317,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78318,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78320,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
78324,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78326,Matthäus-Maier,,,,,,SPD,
78328,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78330,Nickels,,,,,,BÜNDNIS 90/DIE GRÜNEN,
78334,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
78340,Becker,,,,,,SPD,Nienberge
